EntryCode,Description,StudentID,StudentName,GradeLevel,EntryDate,SSID,Gender,Ethnic,Race,BirthDate,Advisor
E1,E1-1st time enrolled this year,3767,"Snyder, Emmy ",2,8/17/2017,2294596,F,H,WH,9/27/2009,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3664,"Nichols, Jia ",2,8/17/2017,2247425,M,N,WH,11/20/2009,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3748,"Neville, Diesel ",2,8/17/2017,2294590,M,N,WH,7/20/2010,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3685,"Dillard, Amit ",2,8/17/2017,2294559,M,H,AS,5/19/2010,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3687,"Baker, Matthew ",2,8/17/2017,2294561,M,N,BL,1/11/2010,"Taylor, Samirah "
E1,E1-1st time enrolled this year,4150,"Dunn, Pixie ",2,8/17/2017,2359175,F,N,WH,4/11/2010,"Taylor, Samirah "
E1,E1-1st time enrolled this year,4135,"Mcintosh, Umayr ",2,8/17/2017,2220751,M,N,WH,7/8/2009,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3691,"Ali, Toni ",2,8/17/2017,2294564,M,N,WH,2/9/2010,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3944,"Hardy, Sallie ",2,8/17/2017,2207018,F,H,WH,5/6/2010,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3969,"Booker, Vernon ",2,8/17/2017,2282913,M,H,WH,10/7/2009,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3704,"Simons, Divine ",2,8/17/2017,2294570,M,N,WH,8/8/2010,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3705,"Mill, Eli ",2,8/17/2017,2294571,F,N,WH,11/5/2009,"Taylor, Samirah "
E1,E1-1st time enrolled this year,4020,"Bains, Kit ",2,8/17/2017,2378622,F,N,WH,5/17/2010,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3720,"Finley, Casey ",2,8/17/2017,2222279,M,N,WH,11/11/2009,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3742,"Pittman, Cory ",2,8/17/2017,2294587,F,N,WH,9/18/2009,"Taylor, Samirah "
E1,E1-1st time enrolled this year,3611,"Sparks, Ernest ",2,8/17/2017,2294524,M,N,WH,2/14/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3613,"Cano, Jimmy ",2,8/17/2017,2294525,M,N,AS,12/31/2009,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3617,"Fox, Sean ",2,8/17/2017,2207072,M,H,WH,6/3/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,4177,"Osborn, Avi ",2,9/7/2017,2222618,F,N,WH,12/31/2009,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,4058,"Hoover, Nusaybah ",2,8/17/2017,2292935,F,N,WH,5/3/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3626,"Franco, Tamzin ",2,8/17/2017,2294532,F,N,WH,2/15/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3972,"Jennings, Isma ",2,8/17/2017,2342301,F,N,PI,9/27/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3762,"Skinner, Orson ",2,8/17/2017,2294595,M,N,WH,1/22/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3992,"Macias, Lillie-Rose ",2,8/17/2017,2207004,F,H,WH,12/15/2009,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,4140,"Humphreys, Zeenat ",2,8/17/2017,2281591,F,N,WH,8/3/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3970,"Lake, Blythe ",2,8/17/2017,2225126,M,N,WH,6/26/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3650,"Hayward, Emilio ",2,8/17/2017,2294543,M,N,WH,5/19/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3648,"Puckett, Raphael ",2,8/17/2017,2294542,M,N,WH,8/24/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3655,"Begum, Kirstie ",2,8/17/2017,2294546,F,H,WH,8/19/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3666,"Cordova, Ria ",2,8/17/2017,2206889,F,N,WH,2/24/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3672,"Ayala, Shah ",2,8/17/2017,2294553,M,N,WH,12/3/2009,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3678,"West, Deacon ",2,8/17/2017,2294556,M,N,WH,8/20/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3682,"Andrews, Menaal ",2,8/17/2017,2163118,F,H,MU,3/13/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3776,"Mccray, Marissa ",2,8/17/2017,2287546,F,N,WH,8/22/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3692,"Lopez, Freja ",2,8/17/2017,2294565,F,N,WH,12/22/2009,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,4136,"Denton, Chaya ",2,8/17/2017,2292985,F,N,WH,7/5/2009,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3917,"Arellano, Quinn ",2,8/17/2017,2281619,F,H,WH,6/7/2009,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3701,"Henderson, Diego ",2,8/17/2017,2129787,M,N,WH,4/15/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3703,"Townsend, Teri ",2,8/17/2017,2222285,F,H,WH,7/28/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3709,"Mohamed, Siyana ",2,8/17/2017,2222114,F,N,WH,4/7/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3710,"Wyatt, Madina ",2,8/17/2017,2294574,F,N,WH,8/22/2010,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,3716,"Andrews, Joseff ",2,8/17/2017,2206801,M,H,WH,11/17/2009,"Bradshaw, Edith "
E1,E1-1st time enrolled this year,4046,"Barrow, Jodie ",3,8/17/2017,2275022,M,N,WH,3/4/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3450,"Sandoval, Myrtle ",3,8/17/2017,2226156,F,H,WH,10/19/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3451,"Vargas, Imaad ",3,8/17/2017,2226157,M,N,AS,9/10/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3452,"Burks, Myron ",3,8/17/2017,2226158,M,N,MU,1/20/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3818,"Sanderson, Tasmin ",3,8/17/2017,2215915,F,N,WH,6/21/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3400,"Crawford, Shanna ",3,8/17/2017,1939193,F,H,WH,10/21/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3402,"Cherry, Antoine ",3,8/17/2017,2220345,M,N,WH,10/3/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3454,"Walton, Kiana ",3,8/17/2017,2226160,F,N,WH,9/8/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3591,"Becker, Jude ",3,8/17/2017,2213807,M,N,MU,5/8/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3462,"Tran, Moshe ",3,8/17/2017,2226165,M,H,WH,9/7/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3464,"Shannon, Hughie ",3,8/17/2017,2226166,M,H,WH,7/11/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3410,"Clements, Adele ",3,8/17/2017,2225821,F,N,WH,10/21/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3536,"Stanton, Shaunie ",3,8/17/2017,2212124,F,N,WH,3/12/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3414,"Akhtar, Haleemah ",3,8/17/2017,2225824,F,H,WH,9/23/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3416,"Lister, Zaynah ",3,8/17/2017,2225829,F,N,WH,12/11/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3773,"Amin, Zeenat ",3,8/17/2017,2204787,F,H,WH,5/2/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3422,"Porter, Kyla ",3,8/17/2017,2226135,F,H,WH,3/2/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3427,"Hills, Faizaan ",3,8/17/2017,2226139,M,N,WH,7/25/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3467,"Berry, Honor ",3,8/17/2017,2129773,F,H,WH,10/5/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,4102,"Ferreira, Brianna ",3,8/17/2017,2202716,F,N,WH,2/6/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3470,"Sheridan, Aleeza ",3,8/17/2017,2225838,F,N,WH,5/29/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3472,"Floyd, Umaiza ",3,8/17/2017,2225841,F,N,WH,12/6/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,4175,"Mclellan, Julius ",3,8/17/2017,2202419,M,N,WH,2/22/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3478,"Barry, Marguerite ",3,8/17/2017,2225924,F,N,WH,4/24/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3441,"Nelson, Dawn ",3,8/17/2017,2226150,F,N,BL,1/7/2009,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,4021,"Benjamin, Hisham ",3,8/17/2017,2378623,M,N,WH,11/3/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3921,"Velez, Conall ",3,8/17/2017,2203242,M,N,WH,11/9/2008,"Spencer, Tanisha "
E1,E1-1st time enrolled this year,3388,"Lindsay, Cathy ",3,8/17/2017,2220335,F,N,WH,7/21/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3792,"Alvarado, Gillian ",3,8/17/2017,1931256,F,H,WH,5/27/2008,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3396,"Soto, Kiri ",3,8/17/2017,2220340,M,N,AS,7/24/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,4011,"Horn, Lea ",3,8/17/2017,2372475,M,H,WH,9/13/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3984,"Newton, Miya ",3,8/17/2017,2292795,F,N,WH,10/25/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3989,"Fuentes, Jaydn ",3,8/17/2017,2128747,M,N,WH,5/27/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3403,"Frye, Alessandro ",3,8/17/2017,2220346,M,H,WH,3/7/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3639,"Bradley, Hannah ",3,9/29/2017,2224378,F,N,WH,9/2/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3459,"Taylor, Bronte ",3,8/17/2017,2226164,F,N,WH,4/1/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3580,"Elliott, Seb ",3,8/17/2017,2130119,M,H,WH,10/4/2008,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3404,"Leigh, Lynn ",3,8/17/2017,2220347,F,N,WH,4/6/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3760,"Southern, Ameena ",3,8/17/2017,2204780,F,H,WH,11/9/2008,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3960,"Cortez, Pierre ",3,8/17/2017,2207890,M,N,WH,11/16/2008,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3408,"Storey, Karina ",3,8/17/2017,2225819,F,N,WH,5/12/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3409,"Chen, Charity ",3,8/17/2017,2225820,M,N,WH,12/9/2008,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3421,"Lyon, Codey ",3,8/17/2017,2225935,M,N,WH,11/24/2008,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3949,"Barajas, Justin ",3,8/17/2017,2246406,M,H,WH,6/23/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3430,"Franks, Corinne ",3,8/17/2017,2226141,F,H,WH,4/21/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3964,"Sinclair, Deanna ",3,8/17/2017,2202274,F,N,WH,6/24/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,4104,"Mercado, Sahib ",3,8/17/2017,2202717,M,N,WH,2/6/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3433,"Corrigan, Hanan ",3,8/17/2017,2226143,M,N,WH,6/6/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3471,"Perry, Lani ",3,8/17/2017,2056491,M,H,MU,5/13/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,4138,"Davie, Danielius ",3,8/17/2017,2292984,M,N,WH,6/25/2008,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3530,"Norman, Katerina ",3,8/17/2017,2225928,F,N,WH,3/13/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3474,"West, Marwa ",3,8/17/2017,2225858,F,N,WH,1/7/2009,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3476,"Long, Brandan ",3,8/17/2017,2225922,M,H,WH,9/20/2008,"Hess, Lacey-May "
E1,E1-1st time enrolled this year,3444,"Macdonald, Leslie ",3,8/17/2017,2226152,M,H,MU,3/17/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3391,"Trujillo, Ellenor ",3,8/17/2017,2220336,F,N,WH,8/12/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3395,"Fitzpatrick, Kiran ",3,8/17/2017,2220339,M,N,WH,4/20/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3447,"Higgs, Haniya ",3,8/17/2017,2226154,F,N,WH,4/11/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,4012,"Baldwin, Saad ",3,8/17/2017,2371214,M,N,BL,12/24/2007,"Justice, Hebe "
E1,E1-1st time enrolled this year,3449,"May, Jae ",3,8/17/2017,2226155,F,N,WH,3/12/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3398,"Forrest, Magdalena ",3,8/17/2017,2220342,F,N,WH,3/30/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3841,"Sharp, Borys ",3,8/17/2017,2074891,M,H,MU,5/28/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3455,"Haley, Callen ",3,8/17/2017,2226161,M,N,WH,8/31/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3775,"Ewing, Allegra ",3,8/17/2017,2202824,F,N,MU,12/28/2008,"Justice, Hebe "
E1,E1-1st time enrolled this year,4040,"Cortez, Annabel ",3,8/17/2017,2201592,F,N,MU,12/26/2008,"Justice, Hebe "
E1,E1-1st time enrolled this year,3407,"Moon, Annika ",3,8/17/2017,2225818,F,H,WH,8/5/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3769,"Grainger, Drake ",3,8/17/2017,2208580,M,N,WH,10/1/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3412,"Bullock, Ida ",3,8/17/2017,2225823,F,N,AS,4/12/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3420,"Duffy, Lexi ",3,8/17/2017,2225934,F,N,WH,7/21/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3425,"Metcalfe, Mark ",3,8/17/2017,2226137,M,H,WH,8/18/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3429,"Maguire, Amy-Leigh ",3,8/17/2017,2226140,F,N,WH,11/24/2008,"Justice, Hebe "
E1,E1-1st time enrolled this year,3468,"Wolfe, Julia ",3,8/17/2017,2226168,M,N,WH,3/16/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,4160,"Davidson, Hasan ",3,8/17/2017,2129776,M,H,WH,12/14/2008,"Justice, Hebe "
E1,E1-1st time enrolled this year,3432,"Merritt, Chaim ",3,8/17/2017,2226142,M,H,WH,8/6/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3887,"Berg, Charleigh ",3,8/17/2017,2202353,F,N,WH,5/25/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3547,"Sharples, Benedict ",3,8/17/2017,2225830,M,N,WH,9/30/2008,"Justice, Hebe "
E1,E1-1st time enrolled this year,3572,"Mcknight, Massimo ",3,8/17/2017,2130369,M,N,WH,8/7/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3477,"Lord, Esa ",3,8/17/2017,2225923,M,H,WH,11/11/2008,"Justice, Hebe "
E1,E1-1st time enrolled this year,4148,"Wagner, Katey ",3,8/17/2017,2220287,F,N,AS,7/24/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,4147,"Morgan, Eesha ",3,8/17/2017,2219028,F,H,WH,7/1/2009,"Justice, Hebe "
E1,E1-1st time enrolled this year,3985,"Henry, Lloyd ",4,8/17/2017,2342936,M,H,WH,9/27/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3250,"Sadler, Ivie ",4,8/17/2017,2131457,F,N,WH,2/20/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3230,"Hatfield, Luqman ",4,8/17/2017,2131450,M,N,WH,11/9/2007,"Green, Kajol "
E1,E1-1st time enrolled this year,3605,"Duran, Chance ",4,8/17/2017,2130317,F,N,WH,12/11/2007,"Green, Kajol "
E1,E1-1st time enrolled this year,3971,"Trejo, Antonina ",4,8/17/2017,2125773,F,N,WH,5/11/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3525,"Solomon, Corban ",4,8/17/2017,2054113,M,N,WH,2/5/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,4060,"Bonner, Kaitlyn ",4,8/17/2017,2292936,F,N,WH,6/20/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,2979,"Summers, Matas ",4,8/17/2017,1858909,M,H,WH,2/6/2007,"Green, Kajol "
E1,E1-1st time enrolled this year,3936,"Perez, Brady ",4,8/17/2017,2116060,F,N,WH,12/6/2007,"Green, Kajol "
E1,E1-1st time enrolled this year,3840,"Quintero, Celine ",4,8/17/2017,2062815,F,H,WH,1/4/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,4170,"Mccray, Jayce ",4,8/17/2017,2239508,M,N,AS,3/16/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,4038,"Olsen, Jameel ",4,8/17/2017,2125961,M,N,WH,8/26/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3362,"Guzman, Alyx ",4,8/17/2017,2053726,M,N,WH,5/16/2007,"Green, Kajol "
E1,E1-1st time enrolled this year,3296,"Ball, Petra ",4,8/17/2017,1853542,F,H,WH,9/28/2007,"Green, Kajol "
E1,E1-1st time enrolled this year,4165,"Mckee, Bogdan ",4,8/17/2017,2373095,M,H,WH,12/18/2007,"Green, Kajol "
E1,E1-1st time enrolled this year,3576,"Hewitt, Jaylan ",4,8/17/2017,2220601,F,H,WH,5/8/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3787,"Long, Elsie-May ",4,8/17/2017,2313240,F,N,WH,5/28/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3191,"Camacho, Anastazja ",4,8/17/2017,2131431,F,N,WH,3/20/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3329,"Sheridan, Kallum ",4,8/17/2017,2053270,M,H,WH,11/1/2007,"Green, Kajol "
E1,E1-1st time enrolled this year,3991,"Ray, Antony ",4,8/17/2017,2244482,M,H,WH,3/19/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3186,"Moreno, Ahsan ",4,8/17/2017,2131428,M,H,WH,12/16/2007,"Green, Kajol "
E1,E1-1st time enrolled this year,3734,"Vu, Tyson ",4,8/17/2017,2130141,M,H,WH,7/4/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3180,"Nash, Dillon ",4,8/17/2017,2131426,F,N,WH,1/13/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3162,"Greer, Nikita ",4,8/17/2017,1901418,M,H,WH,6/17/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3330,"Hughes, Forrest ",4,8/17/2017,2131477,M,H,WH,3/31/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3268,"Guest, Catriona ",4,8/17/2017,2131466,F,N,WH,4/9/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,4045,"Hudson, Steffan ",4,8/17/2017,2143845,M,N,WH,5/26/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3714,"Olsen, Luciano ",4,8/17/2017,2294578,M,N,WH,5/8/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3252,"Welsh, Caelan ",4,8/17/2017,2131458,F,N,WH,7/16/2008,"Green, Kajol "
E1,E1-1st time enrolled this year,3938,"Amos, Jorja ",4,8/17/2017,2160685,F,N,WH,1/25/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3269,"Jacobs, Clive ",4,8/17/2017,1858946,M,N,WH,7/21/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,4143,"Woolley, Dion ",4,8/17/2017,2435750,M,N,MU,8/22/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3290,"Stark, Zayan ",4,8/17/2017,2127055,M,N,WH,1/31/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3592,"Tierney, Melvin ",4,8/17/2017,2213913,M,N,WH,5/15/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3209,"Kendall, Judah ",4,8/17/2017,2131441,M,H,WH,2/23/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3181,"Casey, Idris ",4,8/17/2017,2131427,M,H,WH,10/14/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,3959,"Castro, Taryn ",4,8/17/2017,2053644,F,H,WH,9/18/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,3299,"Cassidy, Amrit ",4,8/17/2017,2131472,F,N,WH,7/9/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3349,"Golden, Sidney ",4,8/17/2017,2131482,F,N,WH,7/20/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3753,"Olson, Joe ",4,8/17/2017,2128757,M,N,WH,1/27/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,4035,"Lugo, Chance ",4,8/17/2017,2384760,M,N,WH,2/15/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3578,"Gillespie, Shelbie ",4,8/17/2017,1985123,F,N,WH,3/2/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3772,"Massey, Dean ",4,8/17/2017,2294598,M,H,WH,7/6/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3255,"Chadwick, Evan ",4,8/17/2017,2131459,F,H,WH,3/25/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3980,"Atherton, Fariha ",4,8/17/2017,2052039,F,N,WH,4/14/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3555,"Bowman, Jermaine ",4,8/17/2017,2056469,M,H,WH,8/7/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3169,"Burgess, Guto ",4,8/17/2017,2131419,M,N,WH,11/7/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,3280,"Oneil, Charley ",4,8/17/2017,1991906,F,N,PI,7/4/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3966,"Rowe, Eve ",4,8/17/2017,2342299,F,N,PI,9/23/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3177,"Reeve, Mujtaba ",4,8/17/2017,2131424,M,N,WH,10/19/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,3941,"Cuevas, Scarlett-Rose ",4,8/17/2017,2143832,F,H,WH,12/17/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,3581,"Power, Finn ",4,8/17/2017,2226179,F,H,WH,2/24/2009,"Morgan, Georga "
E1,E1-1st time enrolled this year,3227,"Hudson, Margot ",4,8/17/2017,2131449,F,N,WH,11/7/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,3782,"Ireland, Josephine ",4,8/17/2017,2053693,F,H,WH,6/1/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,3909,"Whyte, Tallulah ",4,8/17/2017,2312422,F,N,WH,11/15/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,4027,"Montgomery, Rodrigo ",4,8/17/2017,1900749,M,N,WH,1/15/2008,"Morgan, Georga "
E1,E1-1st time enrolled this year,3173,"Benson, Kylo ",4,8/17/2017,2131422,M,N,WH,9/19/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,3369,"Palacios, Neel ",4,8/17/2017,2130157,M,H,IN,9/11/2007,"Morgan, Georga "
E1,E1-1st time enrolled this year,3948,"Lin, Neo ",4,8/17/2017,2276930,F,N,BL,1/24/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3926,"Sweet, Hana ",4,8/17/2017,2125716,F,N,WH,10/11/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3217,"Lacey, Theo ",4,8/17/2017,2131445,M,N,WH,4/7/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3807,"Howells, Akram ",4,8/17/2017,2333053,M,N,WH,1/16/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3293,"Forbes, Hector ",4,8/17/2017,2131471,M,N,WH,2/29/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3943,"Lindsay, Clayton ",4,8/17/2017,2320804,M,H,WH,3/2/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3862,"Perez, Joni ",4,8/17/2017,2200884,M,H,WH,4/23/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,4180,"Cannon, Kiri ",4,9/25/2017,2434898,F,N,BL,1/16/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3094,"Parks, Chantal ",4,8/17/2017,1897387,F,N,WH,7/9/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3165,"Duffy, Dennis ",4,8/17/2017,2131418,M,N,WH,8/24/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3638,"Bouvet, Rees ",4,8/17/2017,2294538,M,N,WH,1/23/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3263,"Woodley, Esme ",4,8/17/2017,2052215,M,N,WH,10/19/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3644,"England, Liberty ",4,8/17/2017,1900693,M,H,WH,5/31/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3237,"Parkes, Jai ",4,8/17/2017,2131454,F,N,WH,4/10/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3253,"Bullock, Avi ",4,8/17/2017,2062827,M,H,WH,1/29/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3199,"Gale, Aden ",4,8/17/2017,2131434,M,H,WH,8/10/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3239,"Singh, Jaydon ",4,8/17/2017,2052252,M,N,WH,5/6/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,4023,"Yu, Mildred ",4,8/17/2017,2296486,F,N,WH,10/13/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3965,"Wallis, Ami ",4,8/17/2017,2122348,F,N,WH,4/11/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,4101,"Campbell, Miley ",4,8/17/2017,1853560,M,N,WH,9/14/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3733,"Devlin, Kavita ",4,8/17/2017,1859087,F,H,WH,9/24/2007,"Battle, Aqsa "
